WordGod05047,centrifugal force,,,n. 離心力,,,,,,,[sound:coca20000/centrifugal force.mp3],
WordGod05048,centripetal force,,,n. 向心力,,,,,,,[sound:coca20000/centripetal force.mp3],
WordGod05049,ceramics,,美 [sə'ramɪks] &nbsp;英 [sə'ramɪks],n.陶器；陶瓷學；陶瓷工藝<br>網絡:陶藝；制陶術；制陶業,"(1) We did not march ceramics, atelier just does complement for game business.<br>(2) This specification is applied to the ceramics resonator used for communication.<br>(3) Every- one knows the British ceramics manufacturing industry is dying .<br>",(1) 我們並沒有進軍陶瓷業，工作室只是為了遊戲業務做補充。<br>(2) 本規格書適用於通訊用陶瓷諧振器。<br>(3) 誰都知道英國的制陶業已是日薄西山。<br>,The branch of art known as <b><u>ceramics</u></b> is all about making pottery. A <b><u>ceramics</u></b> class might teach you to make a bowl from clay using a pottery wheel.,"In ceramics, artists pinch cups and figures from clay, and create bowls, plates, and pots by spinning and shaping the clay on a wheel. Most of these items — which can also be called <b><u>ceramics</u></b> — are glazed or painted, and baked in an extremely hot oven. The word <b><u>ceramics</u></b> comes from the Greek word <b><u>keramos</u></b>, ""potter's clay,"" or ""tiles.""",,,[sound:coca20000/ceramics.mp3],
WordGod05050,cereal,,美 ['sɪriəl] &nbsp;英 ['sɪəriəl],n.穀物；穀類植物；（常加牛奶作早餐用的）穀類食物<br>adj.穀類製成的<br>網絡:麥片粥；穀類食品,"(1) An extrusion cooked cereal product in ready-to-eat form.<br>(2) Cereal grains, including what has always been different opinions.<br>(3) Cereal grains growing in the field are contaminated with a large number of fungus.<br>",(1) 一種即食型擠出蒸煮穀類製品。<br>(2) 穀物，包括怎樣一直是不同的意見。<br>(3) 在田間生長的穀物感染了大量的黴菌。<br>,"<b><u>Cereal</u></b> is a grassy grain used for food, like corn or wheat. But if someone offers you a bowl of <b><u>cereal</u></b>, don』t expect a pile of grass. <b><u>Cereal</u></b> is also a popular breakfast food served in a bowl with milk.","You can use the word <b><u>cereal</u></b> when you talk about a grain crop, the harvested grain, or the prepared breakfast food. Oatmeal is a hot cereal, and Cheerios is a cold one. Originally, <b><u>cereal</u></b> meant ""having to do with edible grain,"" from the Latin <b><u>Cerealis</u></b>, ""of grain,"" but also ""of Ceres, the Roman goddess of agriculture."" Next time you enjoy a bowl of Fruit Loops, make sure to thank Ceres, the goddess of agriculture.",★★☆☆☆,"<div class=""tab_content"" id=""dict_tab_101"" style=""display:block""><div class=""part_main""><div class=""collins_content""><div class=""explanation_item""><div class=""explanation_box""><span class=""item_number""><a href=""entry://#page_top"">1</a></span><span class=""explanation_label"" tid=""1_9787"">[N-MASS 物質名詞]</span><span class=""text_blue"">(拌以牛奶作早餐的)穀類食品，麥片</span> <b>Cereal</b> or <b>breakfast cereal</b> is a food made from grain. It is mixed with milk and eaten for breakfast. </div><ul><li><p class=""sentence_en"">I have a bowl of <span class=""text_blue"">cereal</span> every morning.</p><p>我每天早上喝一碗麥片。</p></li></ul></div><div class=""explanation_item""><div class=""explanation_box""><span class=""item_number""><a href=""entry://#page_top"">2</a></span><span class=""explanation_label"" tid=""2_9788"">[N-COUNT 可數名詞]</span><span class=""text_blue"">穀類作物；穀物</span> <b>Cereals</b> are plants such as wheat, corn, or rice that produce grain. </div><ul><li><p class=""sentence_en"">...the rich <span class=""text_blue"">cereal</span>-growing districts of the Paris Basin.</p><p>巴黎盆地盛產穀物的地區</p></li></ul></div></div></div></div>",[sound:coca20000/cereal.mp3],
WordGod05051,ceremony,,美 ['serə.moʊni] &nbsp;英 ['serəməni],n.儀式；典禮；禮儀；禮節<br>網絡:婚禮；慶典,"(1) During the ceremony, one of us would have to give a speech as the company's director.<br>(2) High-brother has a son Confucius said: ""The ceremony used, and for you. ""<br>(3) I have to say that this opening ceremony was the most impressive I have EVER seen.<br>",(1) 儀式上，我們中一個人得作為公司經理發表講話。<br>(2) 孔子高弟有子說：「禮之用，和為貴」。<br>(3) 我必須說，這是我迄今為止看過的最令人深刻的開幕式。<br>,"A <b><u>ceremony</u></b> is a formal event held on special occasions such as weddings and graduations. Even if an occasion isn』t traditionally honored with a <b><u>ceremony</u></b>, you can hold one anyway; we know your cat』s third birthday is important.","<b><u>Ceremony</u></b> can also refer to proper, formal behavior; someone who insists on behaving properly can be said to 「stand on <b><u>ceremony</u></b>.」 If you insist on standing up and shaking hands every time you』re introduced to someone, you're a person who stands on ceremony. If you prefer to sit back and offer a casual 「Hey,」 you're a person who acts 「without ceremony.」",★★★☆☆,"<div class=""tab_content"" id=""dict_tab_101"" style=""display:block""><div class=""part_main""><div class=""collins_content""><div class=""explanation_item""><div class=""explanation_box""><span class=""item_number""><a href=""entry://#page_top"">1</a></span><span class=""explanation_label"" tid=""1_9798"">[N-COUNT 可數名詞]</span><span class=""text_blue"">儀式；典禮</span> A <b>ceremony</b> is a formal event such as a wedding. </div><ul><li><p class=""sentence_en"">...his grandmother's funeral, a private <span class=""text_blue"">ceremony</span> attended only by the family...</p><p>他祖母的葬禮，只有家人參加的私人儀式</p></li><li><p class=""sentence_en"">Today's award <span class=""text_blue"">ceremony</span> took place at the British Embassy in Tokyo.</p><p>今天的頒獎典禮在英國駐東京大使館舉行。</p></li></ul></div><div class=""explanation_item""><div class=""explanation_box""><span class=""item_number""><a href=""entry://#page_top"">2</a></span><span class=""explanation_label"" tid=""2_9799"">[N-UNCOUNT 不可數名詞]</span><span class=""text_blue"">禮節；禮數；客套</span> <b>Ceremony</b> consists of the special things that are said and done on very formal occasions. <span ><div class=""word_gram"" id=""word_gram_2_9799""><div ><div>&nbsp;&nbsp;[usu <l>with</l> N]</div></div></div></span></div><ul><li><p class=""sentence_en"">The Republic was proclaimed in public with great <span class=""text_blue"">ceremony</span>.</p><p>共和國在公開場合非常隆重地宣佈成立。</p></li><li><p class=""sentence_en"">...the pomp and <span class=""text_blue"">ceremony</span> of the Pope's visit.</p><p>教皇來訪的盛況和禮儀</p></li></ul></div><div class=""explanation_item""><div class=""explanation_box""><span class=""item_number""><a href=""entry://#page_top"">3</a></span><span class=""explanation_label"" tid=""3_9800"">[N-UNCOUNT 不可數名詞]</span><span class=""text_blue"">很快地；隨意地</span> If you do something <b>without ceremony</b>, you do it quickly and in a casual way. <span ><div class=""word_gram"" id=""word_gram_3_9800""><div ><div>&nbsp;&nbsp;[<l>without</l> N]</div></div></div></span></div><ul><li><p class=""sentence_en"">'Is Hilton here?' she asked without <span class=""text_blue"">ceremony</span>.</p><p>「希爾頓在嗎？」她隨口問道。</p></li></ul></div><div class=""explanation_item""><div class=""explanation_box""><span class=""item_number""><a href=""entry://#page_top"">4</a></span><span class=""seealso"" style=""font-weight:bold；"">See also:</span><b class=""text_blue""><a class=""explain"" href=""entry://master_of_ceremonies"">master of ceremonies</a></b>；<span class=""text_blue""></span>  </div><ul></ul></div></div></div></div>",[sound:coca20000/ceremony.mp3],
WordGod05052,certificate,,美 [sər'tɪfɪkət] &nbsp;英 [sə(r)'tɪfɪkət],n.證明；證明書；合格證書；文憑<br>v.發給結業證書；（尤指）發給職業培訓證書<br>網絡:認證；執照；憑證,(1) This certificate shall be considered null and void in case of any alteration.<br>(2) The security certificate matches the name of the page you are trying to view.<br>(3) The system could not be unlocked. The smartcard certificate used for authentication has expired.<br>,(1) 任何修改，本證書將被視為無效。<br>(2) 該安全證書與您試圖查看的網頁名稱匹配。<br>(3) 系統無法解鎖。用於授權的智能卡證書已經過期。<br>,A <b><u>certificate</u></b> is a paper or document that proves some fact. Your proudest possession might be the <b><u>certificate</u></b> you got when you became a black belt in karate.,"Your fastidious friend might need to check the health inspection certificate before she'll agree to eat in a restaurant, and you'll need a copy of your birth certificate before you can apply for a passport. A certificate certifies or documents the fact that you are who you say you are, that you're licensed to drive, or authorized to practice dentistry, for example. You can trace the word <b><u>certificate</u></b> back to the Latin <b><u>certus</u></b>, ""sure, fixed, settled.""",★★☆☆☆,"<div class=""tab_content"" id=""dict_tab_101"" style=""display:block""><div class=""part_main""><div class=""collins_content""><div class=""explanation_item""><div class=""explanation_box""><span class=""item_number""><a href=""entry://#page_top"">1</a></span><span class=""explanation_label"" tid=""1_9822"">[N-COUNT 可數名詞]</span><span class=""text_blue"">證明；證書</span> A <b>certificate</b> is an official document stating that particular facts are true. <span ><div class=""word_gram"" id=""word_gram_1_9822""><div ><div>&nbsp;&nbsp;[usu with supp]</div></div></div></span></div><ul><li><p class=""sentence_en"">...birth <span class=""text_blue"">certificate</span>s.</p><p>出生證明</p></li><li><p class=""sentence_en"">...share <span class=""text_blue"">certificate</span>s.</p><p>股權證</p></li></ul></div><div class=""explanation_item""><div class=""explanation_box""><span class=""item_number""><a href=""entry://#page_top"">2</a></span><span class=""explanation_label"" tid=""2_9823"">[N-COUNT 可數名詞]</span><span class=""text_blue"">結業證書；合格證書；文憑</span> A <b>certificate</b> is an official document that you receive when you have completed a course of study or training. The qualification that you receive is sometimes also called a <b>certificate</b> . <span ><div class=""word_gram"" id=""word_gram_2_9823""><div ><div>&nbsp;&nbsp;[with supp]</div></div></div></span></div><ul><li><p class=""sentence_en"">To the right of the fireplace are various framed <span class=""text_blue"">certificate</span>s.</p><p>壁爐的右邊是各種鑲框的證書。</p></li><li><p class=""sentence_en"">...the Post-Graduate Certificate of Education.</p><p>教育學研究生畢業證書</p></li></ul></div></div></div></div>",[sound:coca20000/certificate.mp3],
WordGod05053,certify,,美 ['sɜrtɪ.faɪ] &nbsp;英 ['sɜː(r)tɪfaɪ],v.證實；頒發（或授予）專業合格證書；證明（某人）患有精神病<br>網絡:保證；認證；聲稱是真的,"(1) Recent employment contract to certify the applicant is still employed by the company concerned.<br>(2) We, hereby certify that the views expressed in this research report accurately reflect our personal views.<br>(3) I hereby certify that the above information is complete and accurate.<br>",(1) 最近簽訂之僱員合約以證明申請人受雇於有關公司。<br>(2) 我們特此保證，本研究報告中的觀點準確反映了我們的個人觀點。<br>(3) 我特此證明，上述資訊是正確的。<br>,"To <b><u>certify</u></b> is to provide proof for something or to license someone, like a lawyer. You can <b><u>certify</u></b> a lawyer or <b><u>certify</u></b> that someone』s insane. Either way, when you <b><u>certify</u></b> something, you make it official.","To certify is to have evidence that something is true, to make certain. If you certify that you own a house, you prove it's yours. Vouching for a friend can certify that the friend is a good person. Professionals like lawyers, doctors, and accountants must be certified. Being certified assures others that the person is qualified. Certify also refers to declaring someone legally insane, so make sure your doctor is certified by the medical board, not the loony bin.",★☆☆☆☆,"<div class=""tab_content"" id=""dict_tab_101"" style=""display:block""><div class=""part_main""><div class=""collins_content""><div class=""explanation_item""><div class=""explanation_box""><span class=""item_number""><a href=""entry://#page_top"">1</a></span><span class=""explanation_label"" tid=""1_9825"">[VERB 動詞]</span><span class=""text_blue"">證明；出具證明；證實</span> If someone in an official position <b>certifies</b> something, they officially state that it is true. <span ><div class=""word_gram"" id=""word_gram_1_9825""><div ><div>&nbsp;&nbsp;[V that]</div><div>&nbsp;&nbsp;[V n]</div><div>&nbsp;&nbsp;[<l>be</l> V-ed <l>as</l> adj]</div><div>&nbsp;&nbsp;[<l>be</l> V-ed adj]</div><div>&nbsp;&nbsp;[Also V n adj]</div></div></div></span></div><ul><li><p class=""sentence_en"">...if the president certified that the project would receive at least $650m from overseas sources...</p><p>如果總統證明這個工程將獲得至少6.5億美元的海外資金</p></li><li><p class=""sentence_en"">The National Election Council is supposed to <span class=""text_blue"">certify</span> the results of the election...</p><p>全國選舉委員會應對選舉結果出具證明。</p></li><li><p class=""sentence_en"">It has been certified as genuine...</p><p>這已經被證明是真品。</p></li><li><p class=""sentence_en"">Mrs Simpson was certified dead.</p><p>辛普森夫人被證實已經死亡。</p></li></ul></div><div class=""vExplain_r""><b class=""text_blue"">certification</b><ul><li><p class=""sentence_en"">An employer can demand written certification that the relative is really ill.</p><p>僱主可以要求出具書面證明，證實員工的親人確實病了。</p></li></ul></div><div class=""explanation_item""><div class=""explanation_box""><span class=""item_number""><a href=""entry://#page_top"">2</a></span><span class=""explanation_label"" tid=""2_9827"">[VERB 動詞]</span><span class=""text_blue"">給…頒發合格（或結業）證書</span> If someone <b>is certified as</b> a particular kind of worker, they are given a certificate stating that they have successfully completed a course of training in their profession. <span ><div class=""word_gram"" id=""word_gram_2_9827""><div ><div>&nbsp;&nbsp;[<l>get</l> V-ed <l>as</l> n]</div><div>&nbsp;&nbsp;[V-ed]</div><div>&nbsp;&nbsp;[usu passive]</div></div></div></span></div><ul><li><p class=""sentence_en"">They wanted to get certified as divers.</p><p>他們想拿到潛水員資格證。</p></li><li><p class=""sentence_en"">...a  certified accountant...</p><p>持證會計</p></li><li><p class=""sentence_en"">All three doctors are certified as addictions specialists.</p><p>3個醫生都是持有執業證書的癮症專家。</p></li></ul></div><div class=""vExplain_r""><b class=""text_blue"">certification</b><ul><li><p class=""sentence_en"">Pupils would be offered on-the-job training leading to the certification of their skill in a particular field.</p><p>學生將得到在崗培訓的機會，從而獲得某一行業的技能合格證書。</p></li></ul></div></div></div></div>",[sound:coca20000/certify.mp3],
WordGod05054,challenged,,,adj. [美] 盲人/殘疾人士/智障者等[委婉的說法],,,,,,,[sound:coca20000/challenged.mp3],
WordGod05055,chameleon,,美 [kəˈmiːliən] &nbsp;英,n. 1 善變的人，反覆無常的人<br>2 變色龍;【動】變色龍；變色蜥蜴；<br>網絡:避役; 回轉逆轉; 變色龍；變色龍引導工具,(1) The chameleon on the mirror is a completely open system.<br>(2) He's a chameleon with no opinions of his own.<br>(3) Chameleon is able to adjust the colors of its skin to changes of environment.<br>,(1) 鏡子上的變色龍是一個完全開放的系統。<br>(2) 他是一個自己沒有主張、反覆無常的人。<br>(3) 變色龍能夠根據環境的改變調整皮膚的顏色。<br>,"Look closely at that branch or leaf — you might be able to spot a <b><u>chameleon</u></b> hiding. These little lizards are able to change color and adapt to their backgrounds, blending in to hide from predators.","The history of the word <b><u>chameleon</u></b> goes back to the Greek word <b><u>khamaileōn</u></b>, which meant ""lion on the ground,"" maybe because of the creature』s somewhat scary face, or maybe because the ridge around the creature』s head looks something like a lion』s mane. In Old French it became <b><u>chameleon</u></b>, which stuck. Today there are two acceptable spellings, <b><u>chameleon</u></b> and <b><u>chamaeleon</u></b>. We often use the word today to refer to a person who is changeable or inconsistent.",☆☆☆☆☆,"<div class=""tab_content"" id=""dict_tab_101"" style=""display:block""><div class=""part_main""><div class=""collins_content""><div class=""explanation_item""><div class=""explanation_box""><span class=""item_number""><a href=""entry://#page_top"">1</a></span><span class=""explanation_label"" tid=""1_9918"">[N-COUNT 可數名詞]</span><span class=""text_blue"">避役；變色蜥蜴；變色龍</span> A <b>chameleon</b> is a kind of lizard whose skin changes colour to match the colour of its surroundings. </div><ul></ul></div></div></div></div>",[sound:coca20000/chameleon.mp3],
WordGod05056,champion,,英 ['tʃampiən]&nbsp;美 ['tʃampiən],n.擁護者；冠軍；優勝者；勇士<br>vt.擁護；保衛；為 ... 而鬥爭,(1) He is a champion of women's rights.<br>(2) He is the undisputed champion.<br>(3) He is a champion at writing familiar essays.<br>(4) Every absurdity have a champion to defend it.<br>(5) He is forced to champion unpopular causes.<br>(6) He has always championed the cause of gay rights.<br>,(1) 他是婦女權利的衛士.<br>(2) 他是無可爭辯的冠軍。<br>(3) 他是寫小品文的好手。<br>(4) 任何謬論都擁有擁護它的鬥士。<br>(5) 他被迫去支持一些不得人心的事業。<br>(6) 他一直在為爭取同性戀者的權利而鬥爭。<br>,"A <b><u>champion</u></b> is a winner, or someone who's really good at something. If you are a <b><u>champion</u></b> chess player, you are a superstar! When crowds sing Queen's ""We Are the Champions"" at football games, they are celebrating the fact that their team won.","<b><u>Champion</u></b> comes from the Latin word <b><u>campionem</u></b> for ""gladiator, fighter."" Rarr! No need to grab your sword, but a <b><u>champion</u></b> is also a person who fights for a cause. If you are the <b><u>champion</u></b> of fundraising, you keep pushing to raise money. As a verb, to <b><u>champion</u></b> means to protect or fight for something. You champion your little brother by defending him against meanies — no matter what, you are always on his side.",,"<div class=""tab_content"" id=""dict_tab_101"" style=""display:block""><div class=""part_main""><div class=""collins_content""><div class=""explanation_item""><div class=""explanation_box""><span class=""item_number""><a href=""entry://#page_top"">1</a></span><span class=""explanation_label"" tid=""1_9926"">[N-COUNT 可數名詞]</span><span class=""text_blue"">冠軍</span> A <b>champion</b> is someone who has won the first prize in a competition, contest, or fight. <span ><div class=""word_gram"" id=""word_gram_1_9926""><div ><div>&nbsp;&nbsp;[usu with supp]</div></div></div></span></div><ul><li><p class=""sentence_en"">...a former Olympic <span class=""text_blue"">champion</span>...</p><p>前奧運會冠軍</p></li><li><p class=""sentence_en"">Kasparov became world <span class=""text_blue"">champion</span>.</p><p>卡斯帕羅夫成為世界冠軍。</p></li><li><p class=""sentence_en"">...a <span class=""text_blue"">champion</span> boxer and skier.</p><p>拳擊和滑雪雙料冠軍</p></li></ul></div><div class=""explanation_item""><div class=""explanation_box""><span class=""item_number""><a href=""entry://#page_top"">2</a></span><span class=""explanation_label"" tid=""2_9927"">[N-COUNT 可數名詞]</span><span class=""text_blue"">支持者；擁護者；捍衛者</span> If you are a <b>champion of</b> a person, a cause, or a principle, you support or defend them. <span ><div class=""word_gram"" id=""word_gram_2_9927""><div ><div>&nbsp;&nbsp;[with supp]</div></div></div></span></div><ul><li><p class=""sentence_en"">He received acclaim as a <span class=""text_blue"">champion</span> of the oppressed...</p><p>他因維護被壓迫者的利益而備受稱讚。</p></li><li><p class=""sentence_en"">He was once known as a <span class=""text_blue"">champion</span> of social reform.</p><p>他曾經是社會改革的擁護者。</p></li></ul></div><div class=""explanation_item""><div class=""explanation_box""><span class=""item_number""><a href=""entry://#page_top"">3</a></span><span class=""explanation_label"" tid=""3_9928"">[VERB 動詞]</span><span class=""text_blue"">支持；擁護；捍衛</span> If you <b>champion</b> a person, a cause, or a principle, you support or defend them. <span ><div class=""word_gram"" id=""word_gram_3_9928""><div ><div>&nbsp;&nbsp;[V n]</div></div></div></span></div><ul><li><p class=""sentence_en"">He passionately <span class=""text_blue"">champion</span>ed the poor...</p><p>他滿腔熱情地捍衛窮人的利益。</p></li><li><p class=""sentence_en"">The amendments had been <span class=""text_blue"">champion</span>ed by pro-democracy activists.</p><p>修正案一直受到親民主的活躍分子的支持。</p></li></ul></div></div></div></div>",[sound:coca20000/champion.mp3],
WordGod05057,chant,,美 [tʃant] &nbsp;英 [tʃɑːnt],v.吟唱；歌頌；讚揚；賣唱<br>n.【宗教】頌歌；單調的歌；吟誦語調；呆板無味<br>網絡:聖歌；歌謠；詠唱,"(1) while others rub their hands over his skin to the accompaniment of a monotonous and soothing chant .<br>(2) Part A. Look, listen and chant.<br>(3) Whenever she rose to her feet to speak, they would chant ""Ditch the bitch. ""<br>",(1) 其他人唱著單調的歌聲用手撫摸象的皮膚。<br>(2) 看，聽和唱。<br>(3) 每當她站起來講話時，他們就大叫「把這個潑婦轟出去。」<br>,"A <b><u>chant</u></b> is a type of song with a repetitive, monotonous structure. It』s also something sports fans love to do. At the Olympics, some Americans <b><u>chant</u></b>, 「USA! USA! USA!」","In addition to being something fans like to yell together, a chant is a traditional form in a lot of religious music. There are Catholic chants, Hindu chants, Jewish chants, and the list goes on. Because of this type of music, 「to chant」 means 「to repeat something in a monotone or repetitive way.」 Chants have no harmony or instruments, only a simple rhythm and a lot of repetition.",★★☆☆☆,"<div class=""tab_content"" id=""dict_tab_101"" style=""display:block""><div class=""part_main""><div class=""collins_content""><div class=""explanation_item""><div class=""explanation_box""><span class=""item_number""><a href=""entry://#page_top"">1</a></span><span class=""explanation_label"" tid=""1_9992"">[N-COUNT 可數名詞]</span><span class=""text_blue"">不斷重複的話</span> A <b>chant</b> is a word or group of words that is repeated over and over again. <span ><div class=""word_gram"" id=""word_gram_1_9992""><div ><div>&nbsp;&nbsp;[oft N <l>of</l> n]</div></div></div></span></div><ul><li><p class=""sentence_en"">He was greeted by the <span class=""text_blue"">chant</span> of 'Judas! Judas!'.</p><p>人們看見他就反覆不停地喊：「猶大！猶大！」</p></li></ul></div><div class=""explanation_item""><div class=""explanation_box""><span class=""item_number""><a href=""entry://#page_top"">2</a></span><span class=""explanation_label"" tid=""2_9993"">[N-COUNT 可數名詞]</span><span class=""text_blue"">(反覆吟誦的)聖歌，禱文</span> A <b>chant</b> is a religious song or prayer that is sung on only a few notes. <span ><div class=""word_gram"" id=""word_gram_2_9993""><div ><div>&nbsp;&nbsp;[usu adj N]</div></div></div></span></div><ul><li><p class=""sentence_en"">...a Gregorian <span class=""text_blue"">chant</span>.</p><p>格列高利聖歌</p></li><li><p class=""sentence_en"">...a Buddhist <span class=""text_blue"">chant</span>.</p><p>佛經誦念</p></li></ul></div><div class=""explanation_item""><div class=""explanation_box""><span class=""item_number""><a href=""entry://#page_top"">3</a></span><span class=""explanation_label"" tid=""3_9994"">[VERB 動詞]</span><span class=""text_blue"">反覆呼喊；不停地重複</span> If you <b>chant</b> something or if you <b>chant</b>, you repeat the same words over and over again. <span ><div class=""word_gram"" id=""word_gram_3_9994""><div ><div>&nbsp;&nbsp;[V n]</div><div>&nbsp;&nbsp;[V with quote]</div><div>&nbsp;&nbsp;[V]</div><div>&nbsp;&nbsp;[Also V that]</div></div></div></span></div><ul><li><p class=""sentence_en"">Demonstrators <span class=""text_blue"">chant</span>ed slogans...</p><p>示威者們反覆喊著口號。</p></li><li><p class=""sentence_en"">The crowd <span class=""text_blue"">chant</span>ed 'We are with you.'...</p><p>人群一再呼喊：「我們支持你。」</p></li><li><p class=""sentence_en"">Several thousand people <span class=""text_blue"">chant</span>ed and demonstrated outside the building.</p><p>好幾千人在大樓外喊著口號示威。</p></li></ul></div><div class=""vExplain_r""><b class=""text_blue"">chanting</b><ul><li><p class=""sentence_en"">A lot of the <span class=""text_blue"">chant</span>ing was in support of the deputy Prime Minister.</p><p>許多口號是支持副總理的。</p></li></ul></div><div class=""explanation_item""><div class=""explanation_box""><span class=""item_number""><a href=""entry://#page_top"">4</a></span><span class=""explanation_label"" tid=""4_9996"">[VERB 動詞]</span><span class=""text_blue"">吟誦(經文)；念(經)</span> If you <b>chant</b> or if you <b>chant</b> something, you sing a religious song or prayer. <span ><div class=""word_gram"" id=""word_gram_4_9996""><div ><div>&nbsp;&nbsp;[V]</div><div>&nbsp;&nbsp;[V n]</div></div></div></span></div><ul><li><p class=""sentence_en"">Muslims <span class=""text_blue"">chant</span>ed and prayed...</p><p>穆斯林們誦經、祈禱。</p></li><li><p class=""sentence_en"">Mr Sharma lit incense and <span class=""text_blue"">chant</span>ed Sanskrit mantras.</p><p>夏爾馬先生點上香，念起梵文咒語。</p></li></ul></div><div class=""vExplain_r""><b class=""text_blue"">chanting</b><ul><li><p class=""sentence_en"">The <span class=""text_blue"">chant</span>ing inside the temple stopped.</p><p>寺廟內的誦經聲停了。</p></li></ul></div></div></div></div>",[sound:coca20000/chant.mp3],
WordGod05058,chaos,,美 ['keɪ.ɑs] &nbsp;英 ['keɪɒs],n.混亂；雜亂；紊亂<br>網絡:混沌；渾沌；亂戰,"(1) The Children of Chaos cannot be allowed to stand.<br>(2) As a major exporting country, China would be among the biggest victims of such chaos.<br>(3) Netherlands Railways is expected to run a railway train collision led to chaos will last all day.<br>",(1) 混沌的孩子不允許在此出現。<br>(2) 作為出口大國，中國將成為這種混亂首當其衝的受害者。<br>(3) 荷蘭鐵路局預計，火車相撞導致的鐵路運行混亂將持續一整天。<br>,<b><u>Chaos</u></b> is a state of extreme confusion and disorder. Putting a dozen dogs and a dozen cats in the same room would probably lead to utter <b><u>chaos</u></b>.,"The word <b><u>chaos</u></b> derives from a Greek word meaning ""chasm"" or ""void,"" which makes sense, given that <b><u>chaos</u></b> also refers to the formless state of matter before the cosmos was created. In math and science, <b><u>chaos</u></b> describes a system that will develop in wildly different ways with only tiny changes to the initial conditions. ""Controlled <b><u>chaos</u></b>"" is a phrase often used casually to describe something that looks out of control but which functions according to unseen rules or organization.",★★★☆☆,"<div class=""tab_content"" id=""dict_tab_101"" style=""display:block""><div class=""part_main""><div class=""collins_content""><div class=""explanation_item""><div class=""explanation_box""><span class=""item_number""><a href=""entry://#page_top"">1</a></span><span class=""explanation_label"" tid=""1_9999"">[N-UNCOUNT 不可數名詞]</span><span class=""text_blue"">混亂；亂糟糟</span> <b>Chaos</b> is a state of complete disorder and confusion. </div><ul><li><p class=""sentence_en"">The world's first transatlantic balloon race ended in <span class=""text_blue"">chaos</span> last night...</p><p>昨晚世界第一屆跨大西洋熱氣球比賽在一片混亂中收場。</p></li><li><p class=""sentence_en"">It is impossible to establish democracy amid economic <span class=""text_blue"">chaos</span>.</p><p>經濟秩序混亂不堪，是不可能建立民主的。</p></li></ul></div></div></div></div>",[sound:coca20000/chaos.mp3],
WordGod05059,chaotic,,美 [keɪ'ɑtɪk] &nbsp;英 [keɪ'ɒtɪk],adj.混亂的；雜亂的；紊亂的<br>網絡:無秩序的；混沌；混沌的,"(1) The market being chaotic, buyers in London are very cautious .<br>(2) The report said the protest was chaotic, but that police denied using electric batons.<br>(3) I really did not know should say any, the brain has been very chaotic!<br>",(1) 市場混亂，倫敦買主都很慎重。<br>(2) 報導說，抗議混亂，但是警察否認使用電警棍。<br>(3) 我真的不知道該說點什麼了，腦子很亂！<br>,"Something <b><u>chaotic</u></b> is really out of control or disorganized. <b><u>Chaotic</u></b> starts with a hard ""K"" sound (kay-AH-tick), but things that are <b><u>chaotic</u></b> are usually not OK, they're crazy disordered, like your crammed locker at the end of the school year.","<b><u>Chaotic</u></b> is an adjective that comes from the noun ""chaos,"" meaning complete and total confusion or lack of order. Your teacher might find it chaotic inside the bus on the way home from a field trip, with so much talking and singing and stored up energy bouncing around. A classic example of something chaotic is the running of the bulls in Spain, an event that lets people run the streets with a bunch of huge, sharp-horned bulls. It's totally chaotic!",★☆☆☆☆,"<div class=""tab_content"" id=""dict_tab_101"" style=""display:block""><div class=""part_main""><div class=""collins_content""><div class=""explanation_item""><div class=""explanation_box""><span class=""item_number""><a href=""entry://#page_top"">1</a></span><span class=""explanation_label"" tid=""1_10000"">[ADJ-GRADED 能被表示程度的副詞或介詞詞組修飾的形容詞]</span><span class=""text_blue"">混亂的；亂糟糟的</span> Something that is <b>chaotic</b> is in a state of complete disorder and confusion. </div><ul><li><p class=""sentence_en"">My own house feels as filthy and <span class=""text_blue"">chaotic</span> as a bus terminal...</p><p>我自家的房子感覺又髒又亂，活像公共汽車終點站。</p></li><li><p class=""sentence_en"">Mullins began to rummage among the <span class=""text_blue"">chaotic</span> mess of papers on his desk.</p><p>馬林斯開始在桌子上一堆亂七八糟的文件裡翻來翻去。</p></li></ul></div><div class=""vExplain_r""><b class=""text_blue"">chaotically</b><ul><li><p class=""sentence_en"">Everything breakable had been broken and scattered <span class=""text_blue"">chaotic</span>ally about the room.</p><p>房間裡能打碎的東西都打碎了，一片狼藉。</p></li></ul></div></div></div></div>",[sound:coca20000/chaotic.mp3],
